"","year","station","length","sex","reg_area","fmp"
"2876",2014,2074,73,"F","2B","CAN"
"2877",2014,2075,63,"M","2B","CAN"
"2878",2014,2075,66,"M","2B","CAN"
"2879",2014,2075,81,"F","2B","CAN"
"2880",2014,2075,62,"M","2B","CAN"
"2881",2014,2075,59,"M","2B","CAN"
"2882",2014,2076,72,"F","2B","CAN"
"2883",2014,2076,80,"F","2B","CAN"
"2884",2014,2076,60,"M","2B","CAN"
"2885",2014,2076,72,"M","2B","CAN"
"2886",2014,2076,60,"F","2B","CAN"
"2887",2014,2077,72,"F","2B","CAN"
"2888",2014,2077,59,"F","2B","CAN"
"2889",2014,2077,64,"M","2B","CAN"
"2890",2014,2077,74,"F","2B","CAN"
"2891",2014,2077,68,"M","2B","CAN"
"2892",2014,2078,61,"M","2B","CAN"
"2893",2014,2078,60,"F","2B","CAN"
"2894",2014,2078,55,"F","2B","CAN"
"2895",2014,2079,63,"M","2B","CAN"
"2896",2014,2079,50,"F","2B","CAN"
"2897",2014,2079,66,"M","2B","CAN"
"2898",2014,2079,68,"M","2B","CAN"
"2899",2014,2079,70,"F","2B","CAN"
"2900",2014,2080,78,"F","2B","CAN"
"2901",2014,2080,78,"F","2B","CAN"
"2902",2014,2080,80,"F","2B","CAN"
"2903",2014,2080,80,"F","2B","CAN"
"2904",2014,2080,92,"F","2B","CAN"
"2905",2014,2081,64,"M","2B","CAN"
"2906",2014,2081,63,"M","2B","CAN"
"2907",2014,2081,66,"M","2B","CAN"
"2908",2014,2081,80,"F","2B","CAN"
"2909",2014,2081,68,"F","2B","CAN"
"2910",2014,2082,82,"F","2B","CAN"
"2911",2014,2082,67,"M","2B","CAN"
"2912",2014,2082,63,"M","2B","CAN"
"2913",2014,2082,71,"M","2B","CAN"
"2914",2014,2082,62,"F","2B","CAN"
"2915",2014,2083,73,"M","2B","CAN"
"2916",2014,2083,67,"M","2B","CAN"
"2917",2014,2083,68,"M","2B","CAN"
"2918",2014,2083,74,"F","2B","CAN"
"2919",2014,2083,94,"F","2B","CAN"
"2920",2014,2084,69,"F","2B","CAN"
"2921",2014,2084,83,"F","2B","CAN"
"2922",2014,2084,95,"F","2B","CAN"
"2923",2014,2084,79,"F","2B","CAN"
"2924",2014,2084,77,"F","2B","CAN"
"2925",2014,2085,88,"F","2B","CAN"
"2926",2014,2085,64,"M","2B","CAN"
"2927",2014,2085,63,"M","2B","CAN"
"2928",2014,2085,64,"F","2B","CAN"
"2929",2014,2085,77,"F","2B","CAN"
"2930",2014,2086,82,"F","2B","CAN"
"2931",2014,2086,84,"F","2B","CAN"
"2932",2014,2086,71,"F","2B","CAN"
"2933",2014,2087,69,"F","2B","CAN"
"2934",2014,2087,58,"F","2B","CAN"
"2935",2014,2087,61,"M","2B","CAN"
"2936",2014,2087,54,"F","2B","CAN"
"2937",2014,2087,71,"M","2B","CAN"
"2938",2014,2088,66,"F","2B","CAN"
"2939",2014,2088,63,"M","2B","CAN"
"2940",2014,2088,64,"M","2B","CAN"
"2941",2014,2088,54,"M","2B","CAN"
"2942",2014,2088,66,"M","2B","CAN"
"2943",2014,2089,60,"F","2B","CAN"
"2944",2014,2089,59,"M","2B","CAN"
"2945",2014,2089,64,"M","2B","CAN"
"2946",2014,2089,65,"M","2B","CAN"
"2947",2014,2089,60,"M","2B","CAN"
"2948",2014,2090,60,"M","2B","CAN"
"2949",2014,2090,64,"F","2B","CAN"
"2950",2014,2090,54,"F","2B","CAN"
"2951",2014,2090,65,"M","2B","CAN"
"2952",2014,2090,59,"M","2B","CAN"
"2953",2014,2091,59,"F","2B","CAN"
"2954",2014,2091,83,"F","2B","CAN"
"2955",2014,2091,64,"M","2B","CAN"
"2956",2014,2091,61,"M","2B","CAN"
"2957",2014,2091,61,"F","2B","CAN"
"2958",2014,2093,62,"M","2B","CAN"
"2959",2014,2093,69,"M","2B","CAN"
"2960",2014,2093,71,"M","2B","CAN"
"2961",2014,2093,72,"M","2B","CAN"
"2962",2014,2093,65,"M","2B","CAN"
"2963",2014,2094,79,"F","2B","CAN"
"2964",2014,2094,57,"M","2B","CAN"
"2965",2014,2094,69,"M","2B","CAN"
"2966",2014,2094,58,"M","2B","CAN"
"2967",2014,2094,53,"F","2B","CAN"
"2968",2014,2095,87,"F","2B","CAN"
"2969",2014,2095,74,"F","2B","CAN"
"2970",2014,2095,64,"F","2B","CAN"
"2971",2014,2095,58,"M","2B","CAN"
"2972",2014,2095,74,"F","2B","CAN"
"2973",2014,2096,81,"F","2B","CAN"
"2974",2014,2096,74,"F","2B","CAN"
"2975",2014,2096,87,"F","2B","CAN"
"2976",2014,2096,65,"M","2B","CAN"
"2977",2014,2096,84,"F","2B","CAN"
"2978",2014,2097,59,"F","2B","CAN"
"2979",2014,2097,47,"M","2B","CAN"
"2980",2014,2097,57,"M","2B","CAN"
"2981",2014,2097,52,"M","2B","CAN"
"2982",2014,2097,57,"M","2B","CAN"
"2983",2014,2098,64,"M","2B","CAN"
"2984",2014,2098,66,"F","2B","CAN"
"2985",2014,2098,53,"M","2B","CAN"
"2986",2014,2098,70,"M","2B","CAN"
"2987",2014,2098,58,"F","2B","CAN"
"2988",2014,2099,56,"F","2B","CAN"
"2989",2014,2099,68,"F","2B","CAN"
"2990",2014,2099,55,"M","2B","CAN"
"2991",2014,2099,60,"M","2B","CAN"
"2992",2014,2099,48,"F","2B","CAN"
"2993",2014,2100,54,"F","2B","CAN"
"2994",2014,2100,62,"F","2B","CAN"
"2995",2014,2100,56,"F","2B","CAN"
"2996",2014,2100,82,"F","2B","CAN"
"2997",2014,2100,65,"M","2B","CAN"
"2998",2014,2101,79,"F","2B","CAN"
"2999",2014,2101,70,"F","2B","CAN"
"3000",2014,2101,52,"F","2B","CAN"
"3001",2014,2101,65,"M","2B","CAN"
"3002",2014,2101,83,"F","2B","CAN"
"3003",2014,2102,83,"F","2B","CAN"
"3004",2014,2102,49,"F","2B","CAN"
"3005",2014,2102,57,"F","2B","CAN"
"3006",2014,2102,64,"F","2B","CAN"
"3007",2014,2102,92,"F","2B","CAN"
"3008",2014,2103,59,"M","2B","CAN"
"3009",2014,2103,68,"F","2B","CAN"
"3010",2014,2103,63,"F","2B","CAN"
"3011",2014,2103,58,"F","2B","CAN"
"3012",2014,2103,55,"F","2B","CAN"
"3013",2014,2104,69,"M","2B","CAN"
"3014",2014,2104,79,"F","2B","CAN"
"3015",2014,2104,69,"M","2B","CAN"
"3016",2014,2104,69,"M","2B","CAN"
"3017",2014,2104,80,"F","2B","CAN"
"3018",2014,2105,56,"M","2B","CAN"
"3019",2014,2106,58,"M","2B","CAN"
"3020",2014,2106,61,"M","2B","CAN"
"3021",2014,2106,61,"M","2B","CAN"
"3022",2014,2106,58,"M","2B","CAN"
"3023",2014,2106,67,"M","2B","CAN"
"3024",2014,2107,60,"F","2B","CAN"
"3025",2014,2107,60,"M","2B","CAN"
"3026",2014,2107,72,"M","2B","CAN"
"3027",2014,2107,61,"M","2B","CAN"
"3028",2014,2107,56,"M","2B","CAN"
"3029",2014,2108,72,"F","2B","CAN"
"3030",2014,2108,62,"M","2B","CAN"
"3031",2014,2108,61,"M","2B","CAN"
"3032",2014,2108,70,"M","2B","CAN"
"3033",2014,2108,58,"F","2B","CAN"
"3034",2014,2109,63,"M","2B","CAN"
"3035",2014,2109,60,"M","2B","CAN"
"3036",2014,2109,66,"M","2B","CAN"
"3037",2014,2109,54,"M","2B","CAN"
"3038",2014,2109,80,"F","2B","CAN"
"3039",2014,2110,63,"F","2B","CAN"
"3040",2014,2110,51,"M","2B","CAN"
"3041",2014,2110,77,"M","2B","CAN"
"3042",2014,2110,62,"M","2B","CAN"
"3043",2014,2110,79,"F","2B","CAN"
"3044",2014,2111,68,"M","2B","CAN"
"3045",2014,2111,54,"F","2B","CAN"
"3046",2014,2111,55,"M","2B","CAN"
"3047",2014,2111,68,"F","2B","CAN"
"3048",2014,2111,53,"F","2B","CAN"
"3049",2014,2112,62,"F","2B","CAN"
"3050",2014,2113,60,"F","2B","CAN"
"3051",2014,2113,96,"F","2B","CAN"
"3052",2014,2113,66,"F","2B","CAN"
"3053",2014,2113,87,"F","2B","CAN"
"3054",2014,2113,64,"M","2B","CAN"
"3055",2014,2114,67,"M","2B","CAN"
"3056",2014,2114,65,"F","2B","CAN"
"3057",2014,2114,67,"M","2B","CAN"
"3058",2014,2114,72,"F","2B","CAN"
"3059",2014,2114,89,"F","2B","CAN"
"3060",2014,2115,81,"F","2B","CAN"
"3061",2014,2115,88,"F","2B","CAN"
