"Year","sex","Age","length","type"
1989,"Male",13,81.60000000000001,"DFO - 4B"
1989,"Female",41,72.7,"DFO - 4B"
1989,"Male",35,74,"DFO - 4B"
1989,"Female",36,62.800000000000004,"DFO - 4B"
1989,"Male",20,70.10000000000001,"DFO - 4B"
1989,"Male",25,73.8,"DFO - 4B"
1989,"Male",30,70.8,"DFO - 4B"
1989,"Female",24,74.10000000000001,"DFO - 4B"
1989,"Male",30,75.2,"DFO - 4B"
1989,"Male",22,74,"DFO - 4B"
1989,"Female",20,67.9,"DFO - 4B"
1989,"Male",33,74.8,"DFO - 4B"
1989,"Female",26,74.8,"DFO - 4B"
1989,"Female",25,69.9,"DFO - 4B"
1989,"Female",28,66.60000000000001,"DFO - 4B"
1989,"Female",24,71.4,"DFO - 4B"
1989,"Female",27,74.60000000000001,"DFO - 4B"
1989,"Female",29,75.4,"DFO - 4B"
1989,"Male",30,72.9,"DFO - 4B"
1989,"Female",16,71.8,"DFO - 4B"
1989,"Male",26,73.4,"DFO - 4B"
1989,"Female",14,50.800000000000004,"DFO - 4B"
1989,"Female",12,50.400000000000006,"DFO - 4B"
1989,"Male",8,53.2,"DFO - 4B"
1989,"Male",12,50.1,"DFO - 4B"
1989,"Male",10,51.7,"DFO - 4B"
1989,"Female",6,41.2,"DFO - 4B"
1989,"Male",12,51.7,"DFO - 4B"
1989,"Female",17,54,"DFO - 4B"
1989,"Female",13,51.400000000000006,"DFO - 4B"
1989,"Male",11,53,"DFO - 4B"
1989,"Male",38,74.60000000000001,"DFO - 4B"
1989,"Male",36,73.2,"DFO - 4B"
1989,"Male",27,75.2,"DFO - 4B"
1989,"Male",32,71.7,"DFO - 4B"
1989,"Male",27,71.4,"DFO - 4B"
1989,"Male",28,74.2,"DFO - 4B"
1989,"Female",25,71,"DFO - 4B"
1989,"Male",26,74.60000000000001,"DFO - 4B"
1989,"Male",23,69,"DFO - 4B"
1989,"Male",29,74.9,"DFO - 4B"
1989,"Male",31,73.2,"DFO - 4B"
1989,"Male",17,60.2,"DFO - 4B"
1989,"Male",41,74.4,"DFO - 4B"
1989,"Male",34,74.10000000000001,"DFO - 4B"
1989,"Male",24,74.60000000000001,"DFO - 4B"
1989,"Male",28,65.4,"DFO - 4B"
1989,"Male",37,70.5,"DFO - 4B"
1989,"Male",27,68.10000000000001,"DFO - 4B"
1989,"Male",30,71,"DFO - 4B"
1989,"Male",27,69.5,"DFO - 4B"
1989,"Male",42,73,"DFO - 4B"
1989,"Male",32,69.9,"DFO - 4B"
1989,"Male",17,72.4,"DFO - 4B"
1989,"Male",20,64.7,"DFO - 4B"
1989,"Male",27,75.4,"DFO - 4B"
1989,"Male",35,66.60000000000001,"DFO - 4B"
1989,"Male",40,74.8,"DFO - 4B"
1989,"Male",31,75,"DFO - 4B"
1989,"Male",26,73.8,"DFO - 4B"
1989,"Male",36,73.7,"DFO - 4B"
1989,"Male",32,72.7,"DFO - 4B"
1989,"Male",33,74.10000000000001,"DFO - 4B"
1989,"Female",18,52.800000000000004,"DFO - 4B"
1989,"Male",34,34.300000000000004,"DFO - 4B"
1989,"Female",15,52.900000000000006,"DFO - 4B"
1989,"Female",11,47.7,"DFO - 4B"
1989,"Male",17,54.1,"DFO - 4B"
1989,"Male",17,53.400000000000006,"DFO - 4B"
1989,"Female",10,49.1,"DFO - 4B"
1989,"Female",14,52.2,"DFO - 4B"
1989,"Female",26,65.60000000000001,"DFO - 4B"
1989,"Female",36,68.7,"DFO - 4B"
1989,"Female",16,58.800000000000004,"DFO - 4B"
1989,"Female",30,75,"DFO - 4B"
1989,"Female",22,74.60000000000001,"DFO - 4B"
1989,"Female",34,74.8,"DFO - 4B"
1989,"Female",36,74.10000000000001,"DFO - 4B"
1989,"Male",16,52.900000000000006,"DFO - 4B"
1989,"Female",28,62.1,"DFO - 4B"
1989,"Female",30,68.3,"DFO - 4B"
1989,"Female",26,74,"DFO - 4B"
1989,"Female",18,67.10000000000001,"DFO - 4B"
1989,"Female",24,64.5,"DFO - 4B"
1989,"Female",31,68.10000000000001,"DFO - 4B"
1989,"Female",25,58.7,"DFO - 4B"
1989,"Female",18,64,"DFO - 4B"
1989,"Female",29,69.60000000000001,"DFO - 4B"
1989,"Female",28,60,"DFO - 4B"
1989,"Female",17,66.5,"DFO - 4B"
1989,"Female",24,62.6,"DFO - 4B"
1989,"Female",38,69,"DFO - 4B"
1989,"Female",23,62,"DFO - 4B"
1989,"Female",14,53.1,"DFO - 4B"
1989,"Male",8,44.6,"DFO - 4B"
1989,"Male",11,49.800000000000004,"DFO - 4B"
1989,"Female",25,63.6,"DFO - 4B"
1989,"Male",13,53,"DFO - 4B"
1989,"Female",29,67.9,"DFO - 4B"
1989,"Female",32,65,"DFO - 4B"
1989,"Female",35,72.2,"DFO - 4B"
1989,"Female",28,67.7,"DFO - 4B"
1989,"Female",24,58.6,"DFO - 4B"
1989,"Female",29,70.9,"DFO - 4B"
1989,"Female",27,64.60000000000001,"DFO - 4B"
1989,"Female",43,71.7,"DFO - 4B"
1989,"Female",24,58.300000000000004,"DFO - 4B"
1989,"Male",16,56.2,"DFO - 4B"
1989,"Female",6,40.400000000000006,"DFO - 4B"
1989,"Male",26,64.4,"DFO - 4B"
1989,"Male",31,82.7,"DFO - 4B"
1989,"Female",48,101.30000000000001,"DFO - 4B"
1989,"Male",25,79.80000000000001,"DFO - 4B"
1989,"Female",31,58,"DFO - 4B"
1989,"Female",36,79.2,"DFO - 4B"
1989,"Female",37,80.7,"DFO - 4B"
1989,"Male",26,72,"DFO - 4B"
1989,"Male",30,66,"DFO - 4B"
1989,"Male",41,79,"DFO - 4B"
1989,"Female",27,63.2,"DFO - 4B"
1989,"Female",29,72.60000000000001,"DFO - 4B"
1989,"Male",44,72.5,"DFO - 4B"
1989,"Female",30,65.2,"DFO - 4B"
1989,"Female",16,54.6,"DFO - 4B"
1989,"Male",48,84.2,"DFO - 4B"
1989,"Male",44,85.4,"DFO - 4B"
1989,"Female",32,71.8,"DFO - 4B"
1989,"Male",26,64.2,"DFO - 4B"
1989,"Female",43,91.80000000000001,"DFO - 4B"
1989,"Female",58,91.60000000000001,"DFO - 4B"
1989,"Female",40,94.2,"DFO - 4B"
1989,"Female",37,73.8,"DFO - 4B"
1989,"Male",12,59.2,"DFO - 4B"
1989,"Female",22,56.800000000000004,"DFO - 4B"
1989,"Male",26,56.900000000000006,"DFO - 4B"
1989,"Female",50,80.4,"DFO - 4B"
1989,"Male",26,75.60000000000001,"DFO - 4B"
1989,"Female",22,76.3,"DFO - 4B"
1989,"Female",40,77.4,"DFO - 4B"
1989,"Male",34,87.30000000000001,"DFO - 4B"
1989,"Male",21,56.2,"DFO - 4B"
1989,"Male",38,84.9,"DFO - 4B"
1989,"Female",17,58.6,"DFO - 4B"
1989,"Female",23,64.2,"DFO - 4B"
1989,"Female",38,96.2,"DFO - 4B"
1989,"Female",39,83.9,"DFO - 4B"
1989,"Female",36,75,"DFO - 4B"
1989,"Male",19,65.8,"DFO - 4B"
1989,"Male",21,57.6,"DFO - 4B"
1989,"Female",36,93.5,"DFO - 4B"
1989,"Female",32,74.60000000000001,"DFO - 4B"
1989,"Male",28,76.60000000000001,"DFO - 4B"
1989,"Male",39,89.4,"DFO - 4B"
1989,"Male",26,72.4,"DFO - 4B"
1989,"Female",29,75,"DFO - 4B"
1989,"Male",15,50,"DFO - 4B"
1989,"Female",38,79.4,"DFO - 4B"
1989,"Female",24,74,"DFO - 4B"
1989,"Female",36,83,"DFO - 4B"
1989,"Female",25,62.6,"DFO - 4B"
1989,"Female",39,88.4,"DFO - 4B"
1989,"Male",29,69.2,"DFO - 4B"
1989,"Female",25,74.8,"DFO - 4B"
1989,"Female",38,69.2,"DFO - 4B"
1989,"Female",11,58,"DFO - 4B"
1989,"Female",23,62.6,"DFO - 4B"
1989,"Female",23,56.400000000000006,"DFO - 4B"
1989,"Female",15,63.1,"DFO - 4B"
1989,"Female",21,75.2,"DFO - 4B"
1989,"Male",20,62.800000000000004,"DFO - 4B"
1989,"Male",38,87.5,"DFO - 4B"
1989,"Female",34,71.8,"DFO - 4B"
1989,"Female",34,85.30000000000001,"DFO - 4B"
1989,"Male",23,80.9,"DFO - 4B"
1989,"Female",32,82.2,"DFO - 4B"
1989,"Female",38,75,"DFO - 4B"
1989,"Female",26,76,"DFO - 4B"
1989,"Female",66,107,"DFO - 4B"
1989,"Female",40,91.30000000000001,"DFO - 4B"
1989,"Female",28,77.4,"DFO - 4B"
1989,"Male",19,58.6,"DFO - 4B"
1989,"Female",20,55.5,"DFO - 4B"
1989,"Female",41,92,"DFO - 4B"
1989,"Female",33,73.2,"DFO - 4B"
1989,"Female",17,85,"DFO - 4B"
1989,"Female",30,70.2,"DFO - 4B"
1989,"Male",36,87.80000000000001,"DFO - 4B"
1989,"Female",29,63.300000000000004,"DFO - 4B"
1989,"Female",25,71.8,"DFO - 4B"
1989,"Female",9,54.1,"DFO - 4B"
1989,"Female",26,67.4,"DFO - 4B"
1989,"Female",45,93.4,"DFO - 4B"
1989,"Female",43,96.2,"DFO - 4B"
1989,"Female",51,85.2,"DFO - 4B"
1989,"Male",39,82.4,"DFO - 4B"
1989,"Female",26,58.400000000000006,"DFO - 4B"
1989,"Female",24,63.400000000000006,"DFO - 4B"
1989,"Female",35,68.7,"DFO - 4B"
1989,"Female",41,79.30000000000001,"DFO - 4B"
1989,"Female",36,84.60000000000001,"DFO - 4B"
1989,"Female",39,73.60000000000001,"DFO - 4B"
1989,"Female",23,57.6,"DFO - 4B"
1989,"Female",17,51.6,"DFO - 4B"
1989,"Male",31,80,"DFO - 4B"
1989,"Female",42,90.4,"DFO - 4B"
1989,"Male",32,69.2,"DFO - 4B"
1989,"Female",27,70.2,"DFO - 4B"
1989,"Female",32,81.4,"DFO - 4B"
1989,"Male",26,79.2,"DFO - 4B"
1989,"Female",21,68.9,"DFO - 4B"
1989,"Female",19,60.7,"DFO - 4B"
1989,"Female",44,73.8,"DFO - 4B"
1989,"Female",36,75.2,"DFO - 4B"
1989,"Female",25,70.60000000000001,"DFO - 4B"
1989,"Female",26,74.8,"DFO - 4B"
1989,"Female",28,68.60000000000001,"DFO - 4B"
1989,"Female",20,64.2,"DFO - 4B"
1989,"Female",21,66.8,"DFO - 4B"
1989,"Female",24,72.4,"DFO - 4B"
1989,"Female",28,68.3,"DFO - 4B"
1989,"Male",17,54.2,"DFO - 4B"
1989,"Female",27,70.60000000000001,"DFO - 4B"
1989,"Female",26,63.6,"DFO - 4B"
1989,"Female",17,63.900000000000006,"DFO - 4B"
1989,"Female",34,70,"DFO - 4B"
1989,"Female",26,67.2,"DFO - 4B"
1989,"Male",36,13.600000000000001,"DFO - 4B"
1989,"Male",33,52.2,"DFO - 4B"
1989,"Male",16,50.400000000000006,"DFO - 4B"
1989,"Female",9,52.5,"DFO - 4B"
1989,"Male",10,51,"DFO - 4B"
1989,"Male",11,50.2,"DFO - 4B"
1989,"Male",7,44.6,"DFO - 4B"
1989,"Male",12,51.1,"DFO - 4B"
1989,"Female",16,52.7,"DFO - 4B"
1989,"Female",12,54,"DFO - 4B"
1989,"Male",6,45.5,"DFO - 4B"
1989,"Male",7,46.7,"DFO - 4B"
1989,"Male",26,29.200000000000003,"DFO - 4B"
1989,"Male",12,51.6,"DFO - 4B"
1989,"Male",7,52.800000000000004,"DFO - 4B"
1989,"Female",12,54.1,"DFO - 4B"
1989,"Female",7,47.5,"DFO - 4B"
1989,"Female",5,48.2,"DFO - 4B"
1989,"Male",33,74.60000000000001,"DFO - 4B"
1989,"Male",21,65.8,"DFO - 4B"
1989,"Male",23,58.2,"DFO - 4B"
1989,"Female",7,47.1,"DFO - 4B"
1989,"Male",29,60.400000000000006,"DFO - 4B"
1989,"Female",10,57.400000000000006,"DFO - 4B"
1989,"Female",12,48.300000000000004,"DFO - 4B"
1989,"Female",16,63.5,"DFO - 4B"
1989,"Male",47,75.2,"DFO - 4B"
1989,"Male",22,67.60000000000001,"DFO - 4B"
1989,"Female",30,64.7,"DFO - 4B"
1989,"Male",38,74.2,"DFO - 4B"
1989,"Male",17,60.6,"DFO - 4B"
1989,"Female",29,65.2,"DFO - 4B"
1989,"Male",30,72.60000000000001,"DFO - 4B"
1989,"Female",8,51.7,"DFO - 4B"
1989,"Female",28,70.4,"DFO - 4B"
1989,"Male",15,51.400000000000006,"DFO - 4B"
1989,"Female",9,44.800000000000004,"DFO - 4B"
1989,"Female",22,65.2,"DFO - 4B"
1989,"Male",23,72.2,"DFO - 4B"
1989,"Male",32,73.5,"DFO - 4B"
1989,"Male",19,56.300000000000004,"DFO - 4B"
1989,"Male",23,65.4,"DFO - 4B"
1989,"Male",32,74.7,"DFO - 4B"
1989,"Female",11,48.300000000000004,"DFO - 4B"
1989,"Male",13,52.6,"DFO - 4B"
1989,"Female",11,46.400000000000006,"DFO - 4B"
1989,"Female",20,66.4,"DFO - 4B"
1989,"Male",23,58.300000000000004,"DFO - 4B"
1989,"Male",21,70.8,"DFO - 4B"
1989,"Male",17,64.4,"DFO - 4B"
1989,"Male",29,75.4,"DFO - 4B"
1989,"Male",26,60.400000000000006,"DFO - 4B"
1989,"Female",35,69.4,"DFO - 4B"
1989,"Male",21,74,"DFO - 4B"
1989,"Male",19,56.6,"DFO - 4B"
1989,"Female",38,63,"DFO - 4B"
1989,"Male",32,71.8,"DFO - 4B"
1989,"Female",20,52.400000000000006,"DFO - 4B"
1989,"Male",14,51.400000000000006,"DFO - 4B"
1989,"Female",15,50.2,"DFO - 4B"
1989,"Male",9,52.900000000000006,"DFO - 4B"
1989,"Male",32,87.5,"DFO - 4B"
1989,"Male",25,77.30000000000001,"DFO - 4B"
1989,"Male",31,78.2,"DFO - 4B"
1989,"Male",45,86.2,"DFO - 4B"
1989,"Male",28,61.2,"DFO - 4B"
1989,"Male",39,85.9,"DFO - 4B"
1989,"Male",31,80.5,"DFO - 4B"
1989,"Male",27,79.9,"DFO - 4B"
1989,"Male",50,83.2,"DFO - 4B"
1989,"Male",42,79.10000000000001,"DFO - 4B"
1989,"Male",38,90,"DFO - 4B"
1989,"Male",32,84.9,"DFO - 4B"
1989,"Male",43,81.2,"DFO - 4B"
1989,"Male",38,87.30000000000001,"DFO - 4B"
1989,"Male",34,82.10000000000001,"DFO - 4B"
1989,"Male",37,85.30000000000001,"DFO - 4B"
1989,"Male",37,86.10000000000001,"DFO - 4B"
1989,"Male",35,82.80000000000001,"DFO - 4B"
1989,"Male",31,70.3,"DFO - 4B"
1989,"Male",45,83.4,"DFO - 4B"
1989,"Male",22,70.4,"DFO - 4B"
1989,"Male",70,92.60000000000001,"DFO - 4B"
1989,"Male",42,82.80000000000001,"DFO - 4B"
1989,"Male",35,83.5,"DFO - 4B"
1989,"Male",61,91.5,"DFO - 4B"
1989,"Male",35,82.7,"DFO - 4B"
1989,"Male",38,85.60000000000001,"DFO - 4B"
1989,"Male",42,84.4,"DFO - 4B"
1989,"Male",38,79.10000000000001,"DFO - 4B"
1989,"Male",40,86.5,"DFO - 4B"
1989,"Male",54,90.9,"DFO - 4B"
1989,"Male",41,89.60000000000001,"DFO - 4B"
1989,"Male",29,73.60000000000001,"DFO - 4B"
1989,"Female",33,62.6,"DFO - 4B"
1989,"Female",21,55,"DFO - 4B"
1989,"Male",24,75.5,"DFO - 4B"
1989,"Male",38,89,"DFO - 4B"
1989,"Male",31,78.60000000000001,"DFO - 4B"
1989,"Male",39,81.80000000000001,"DFO - 4B"
1989,"Male",47,81.9,"DFO - 4B"
1989,"Male",43,85.2,"DFO - 4B"
1989,"Male",31,76.4,"DFO - 4B"
1989,"Male",35,77.60000000000001,"DFO - 4B"
1989,"Male",42,88.9,"DFO - 4B"
1989,"Female",33,73.8,"DFO - 4B"
1989,"Male",35,81.60000000000001,"DFO - 4B"
1989,"Male",35,83.60000000000001,"DFO - 4B"
1989,"Male",50,88.10000000000001,"DFO - 4B"
1989,"Female",7,45.5,"DFO - 4B"
1989,"Male",44,82.10000000000001,"DFO - 4B"
1989,"Male",37,78.60000000000001,"DFO - 4B"
1989,"Male",32,74.5,"DFO - 4B"
1989,"Male",41,86.5,"DFO - 4B"
1989,"Male",54,82.60000000000001,"DFO - 4B"
1989,"Male",33,75.10000000000001,"DFO - 4B"
1989,"Female",16,53.1,"DFO - 4B"
1989,"Male",5,39.800000000000004,"DFO - 4B"
1989,"Male",41,77.4,"DFO - 4B"
1989,"Male",41,78,"DFO - 4B"
1989,"Male",43,82,"DFO - 4B"
1989,"Male",41,86.7,"DFO - 4B"
1989,"Male",30,82.9,"DFO - 4B"
1989,"Male",46,86.80000000000001,"DFO - 4B"
1989,"Male",38,77.9,"DFO - 4B"
1989,"Male",38,86.80000000000001,"DFO - 4B"
1989,"Male",31,77.5,"DFO - 4B"
1989,"Male",36,86.7,"DFO - 4B"
1989,"Male",33,79.7,"DFO - 4B"
1989,"Male",42,80.5,"DFO - 4B"
1989,"Male",30,90.80000000000001,"DFO - 4B"
1989,"Male",25,71.2,"DFO - 4B"
1989,"Female",29,74.5,"DFO - 4B"
1989,"Male",38,82.5,"DFO - 4B"
1989,"Male",28,80.80000000000001,"DFO - 4B"
1989,"Male",27,80.7,"DFO - 4B"
1989,"Male",36,80.10000000000001,"DFO - 4B"
1989,"Male",32,90,"DFO - 4B"
1989,"Male",40,81.60000000000001,"DFO - 4B"
1989,"Male",40,83.5,"DFO - 4B"
1989,"Male",42,78.10000000000001,"DFO - 4B"
1989,"Male",44,88.10000000000001,"DFO - 4B"
1989,"Male",34,81,"DFO - 4B"
1989,"Male",30,78.2,"DFO - 4B"
1989,"Male",26,83.60000000000001,"DFO - 4B"
1989,"Male",20,85,"DFO - 4B"
1989,"Male",27,84.60000000000001,"DFO - 4B"
1989,"Male",36,77,"DFO - 4B"
1989,"Male",36,84.2,"DFO - 4B"
1989,"Male",36,79.2,"DFO - 4B"
1989,"Male",34,87.80000000000001,"DFO - 4B"
1989,"Male",33,92.60000000000001,"DFO - 4B"
1989,"Male",44,86.80000000000001,"DFO - 4B"
1989,"Male",30,80.60000000000001,"DFO - 4B"
1989,"Male",33,82.5,"DFO - 4B"
1989,"Male",35,83.30000000000001,"DFO - 4B"
1989,"Male",34,90,"DFO - 4B"
1989,"Male",37,78.80000000000001,"DFO - 4B"
1989,"Male",36,89.60000000000001,"DFO - 4B"
1989,"Male",29,76.10000000000001,"DFO - 4B"
1989,"Male",36,83.80000000000001,"DFO - 4B"
1989,"Male",32,78.60000000000001,"DFO - 4B"
1989,"Male",34,91.60000000000001,"DFO - 4B"
1989,"Male",39,82.5,"DFO - 4B"
1989,"Male",40,85.10000000000001,"DFO - 4B"
1989,"Male",29,80.80000000000001,"DFO - 4B"
1989,"Male",33,90.60000000000001,"DFO - 4B"
1989,"Male",48,78.60000000000001,"DFO - 4B"
1989,"Male",39,80.60000000000001,"DFO - 4B"
1989,"Male",58,83.9,"DFO - 4B"
1989,"Male",44,69.10000000000001,"DFO - 4B"
1989,"Female",41,63.1,"DFO - 4B"
1989,"Male",26,83.5,"DFO - 4B"
1989,"Male",48,78.10000000000001,"DFO - 4B"
1989,"Male",43,82.60000000000001,"DFO - 4B"
1989,"Male",38,86.9,"DFO - 4B"
1989,"Female",47,72.7,"DFO - 4B"
1989,"Male",50,74.2,"DFO - 4B"
1989,"Male",48,91.80000000000001,"DFO - 4B"
1989,"Male",45,78.7,"DFO - 4B"
1989,"Male",53,79.2,"DFO - 4B"
1989,"Male",45,70.10000000000001,"DFO - 4B"
1989,"Male",28,86,"DFO - 4B"
1989,"Male",33,65.10000000000001,"DFO - 4B"
1989,"Male",35,79.4,"DFO - 4B"
1989,"Male",36,84.4,"DFO - 4B"
1989,"Male",52,72.7,"DFO - 4B"
1989,"Male",64,75,"DFO - 4B"
1989,"Male",49,79.60000000000001,"DFO - 4B"
1989,"Male",34,80.5,"DFO - 4B"
1989,"Male",30,80.80000000000001,"DFO - 4B"
1989,"Male",60,78.4,"DFO - 4B"
1989,"Male",46,80.9,"DFO - 4B"
1989,"Male",59,81,"DFO - 4B"
1989,"Male",53,82,"DFO - 4B"
1989,"Male",31,76.9,"DFO - 4B"
1989,"Female",39,77.60000000000001,"DFO - 4B"
1989,"Male",34,76.10000000000001,"DFO - 4B"
1989,"Male",47,76.3,"DFO - 4B"
1989,"Male",34,85.4,"DFO - 4B"
1989,"Male",34,89,"DFO - 4B"
1989,"Male",33,81.10000000000001,"DFO - 4B"
1989,"Male",59,74.2,"DFO - 4B"
1989,"Male",25,77,"DFO - 4B"
1989,"Male",34,70.10000000000001,"DFO - 4B"
1989,"Male",50,82.4,"DFO - 4B"
1989,"Male",44,75.8,"DFO - 4B"
1989,"Male",45,78.5,"DFO - 4B"
1989,"Male",48,67,"DFO - 4B"
1989,"Female",48,77.80000000000001,"DFO - 4B"
1989,"Male",34,69.5,"DFO - 4B"
1989,"Male",38,75.9,"DFO - 4B"
1989,"Male",27,84.9,"DFO - 4B"
1989,"Male",32,80.2,"DFO - 4B"
1989,"Male",42,84.5,"DFO - 4B"
1989,"Male",54,88.60000000000001,"DFO - 4B"
1989,"Male",68,76.3,"DFO - 4B"
1989,"Male",49,83.5,"DFO - 4B"
1989,"Female",31,80,"DFO - 4B"
1989,"Female",50,73.9,"DFO - 4B"
1989,"Male",54,79.4,"DFO - 4B"
1989,"Male",49,81.30000000000001,"DFO - 4B"
1989,"Male",37,81.2,"DFO - 4B"
1989,"Male",49,83.2,"DFO - 4B"
1989,"Male",31,80.10000000000001,"DFO - 4B"
1989,"Male",45,92.5,"DFO - 4B"
1989,"Female",36,65.60000000000001,"DFO - 4B"
1989,"Male",12,50.900000000000006,"DFO - 4B"
1989,"Male",15,54.400000000000006,"DFO - 4B"
1989,"Male",12,49.7,"DFO - 4B"
1989,"Male",14,52.6,"DFO - 4B"
1989,"Male",10,48.6,"DFO - 4B"
1989,"Female",14,52.2,"DFO - 4B"
1989,"Female",17,51.6,"DFO - 4B"
1989,"Female",11,51.5,"DFO - 4B"
1989,"Male",22,87.10000000000001,"DFO - 4B"
1989,"Female",48,107.7,"DFO - 4B"
1989,"Female",40,80.4,"DFO - 4B"
1989,"Female",50,109.5,"DFO - 4B"
1989,"Female",36,94.7,"DFO - 4B"
1989,"Female",36,102,"DFO - 4B"
1989,"Male",37,82.7,"DFO - 4B"
1989,"Male",40,88.80000000000001,"DFO - 4B"
1989,"Female",47,99.2,"DFO - 4B"
1989,"Female",47,100.5,"DFO - 4B"
1989,"Female",40,100.60000000000001,"DFO - 4B"
1989,"Female",50,101.9,"DFO - 4B"
1989,"Female",37,96.10000000000001,"DFO - 4B"
1989,"Female",43,103.9,"DFO - 4B"
1989,"Male",36,89.10000000000001,"DFO - 4B"
1989,"Female",32,75.10000000000001,"DFO - 4B"
1989,"Female",44,99.10000000000001,"DFO - 4B"
1989,"Female",60,108.9,"DFO - 4B"
1989,"Female",43,100.7,"DFO - 4B"
1989,"Female",34,84.10000000000001,"DFO - 4B"
1989,"Female",60,107.80000000000001,"DFO - 4B"
1989,"Male",30,93.10000000000001,"DFO - 4B"
1989,"Female",52,98.60000000000001,"DFO - 4B"
1989,"Female",59,107,"DFO - 4B"
1989,"Female",51,98.60000000000001,"DFO - 4B"
1989,"Male",38,82,"DFO - 4B"
1989,"Female",51,105.30000000000001,"DFO - 4B"
1989,"Female",44,94.4,"DFO - 4B"
1989,"Female",46,100.2,"DFO - 4B"
1989,"Female",41,103.10000000000001,"DFO - 4B"
1989,"Female",55,112,"DFO - 4B"
1989,"Female",44,98.2,"DFO - 4B"
1989,"Female",46,102.5,"DFO - 4B"
1989,"Female",25,86.4,"DFO - 4B"
1989,"Female",60,104.4,"DFO - 4B"
1989,"Female",47,98.10000000000001,"DFO - 4B"
1989,"Female",41,100.10000000000001,"DFO - 4B"
1989,"Female",41,103.9,"DFO - 4B"
1989,"Female",37,106.7,"DFO - 4B"
1989,"Female",47,108.9,"DFO - 4B"
1989,"Female",36,99.9,"DFO - 4B"
1989,"Female",43,98.80000000000001,"DFO - 4B"
1989,"Female",50,102.9,"DFO - 4B"
1989,"Female",42,90.2,"DFO - 4B"
1989,"Female",48,101.30000000000001,"DFO - 4B"
1989,"Female",31,95.9,"DFO - 4B"
1989,"Male",38,77.10000000000001,"DFO - 4B"
1989,"Female",55,110.10000000000001,"DFO - 4B"
1989,"Female",42,96.7,"DFO - 4B"
1989,"Female",41,88.9,"DFO - 4B"
1989,"Male",35,80.4,"DFO - 4B"
1989,"Female",55,103.5,"DFO - 4B"
1989,"Female",45,105.80000000000001,"DFO - 4B"
1989,"Female",32,99,"DFO - 4B"
1989,"Female",33,104.9,"DFO - 4B"
1989,"Male",33,87,"DFO - 4B"
1989,"Female",28,94.2,"DFO - 4B"
1989,"Male",30,84,"DFO - 4B"
1989,"Female",49,101.7,"DFO - 4B"
1989,"Male",35,77.2,"DFO - 4B"
1989,"Female",44,98.7,"DFO - 4B"
1989,"Female",54,98.10000000000001,"DFO - 4B"
1989,"Female",34,97.4,"DFO - 4B"
1989,"Male",44,85.10000000000001,"DFO - 4B"
1989,"Female",31,90.5,"DFO - 4B"
1989,"Female",55,105.5,"DFO - 4B"
1989,"Female",50,96.10000000000001,"DFO - 4B"
1989,"Male",38,89.10000000000001,"DFO - 4B"
1989,"Female",34,90.5,"DFO - 4B"
1989,"Female",65,95.5,"DFO - 4B"
1989,"Male",37,86,"DFO - 4B"
1989,"Female",45,91.7,"DFO - 4B"
1989,"Male",35,90.10000000000001,"DFO - 4B"
1989,"Female",37,90.5,"DFO - 4B"
1989,"Female",47,93.80000000000001,"DFO - 4B"
1989,"Female",39,104.30000000000001,"DFO - 4B"
1989,"Female",64,105.7,"DFO - 4B"
1989,"Female",53,93.10000000000001,"DFO - 4B"
1989,"Female",51,97.60000000000001,"DFO - 4B"
1989,"Female",41,98.5,"DFO - 4B"
1989,"Female",50,100.2,"DFO - 4B"
1989,"Female",32,90.5,"DFO - 4B"
1989,"Male",40,80.9,"DFO - 4B"
1989,"Male",39,77.5,"DFO - 4B"
1989,"Female",38,94.7,"DFO - 4B"
1989,"Female",63,119.9,"DFO - 4B"
1989,"Female",39,96.10000000000001,"DFO - 4B"
1989,"Female",35,95.60000000000001,"DFO - 4B"
1989,"Female",53,102.60000000000001,"DFO - 4B"
1989,"Female",42,104.60000000000001,"DFO - 4B"
1989,"Female",49,104.4,"DFO - 4B"
1989,"Female",46,101.60000000000001,"DFO - 4B"
1989,"Male",41,82.7,"DFO - 4B"
1989,"Male",43,81.10000000000001,"DFO - 4B"
1989,"Female",45,96.2,"DFO - 4B"
1989,"Female",43,99.2,"DFO - 4B"
1989,"Female",42,93.10000000000001,"DFO - 4B"
1989,"Female",41,91.10000000000001,"DFO - 4B"
1989,"Male",33,76.4,"DFO - 4B"
1989,"Female",55,93.10000000000001,"DFO - 4B"
1989,"Female",54,95.2,"DFO - 4B"
1989,"Male",30,78.2,"DFO - 4B"
1989,"Female",34,97.7,"DFO - 4B"
1989,"Male",35,83.5,"DFO - 4B"
1989,"Female",40,102.80000000000001,"DFO - 4B"
1989,"Female",41,93.9,"DFO - 4B"
1989,"Female",59,92.80000000000001,"DFO - 4B"
1989,"Female",32,91.2,"DFO - 4B"
1989,"Female",37,92.10000000000001,"DFO - 4B"
1989,"Male",34,72,"DFO - 4B"
1989,"Female",42,101.4,"DFO - 4B"
1989,"Female",52,95.4,"DFO - 4B"
1989,"Female",54,103.30000000000001,"DFO - 4B"
1989,"Male",37,85.60000000000001,"DFO - 4B"
1989,"Female",16,75.10000000000001,"DFO - 4B"
1989,"Female",53,101.5,"DFO - 4B"
1989,"Female",47,103.2,"DFO - 4B"
1989,"Male",26,82.7,"DFO - 4B"
1989,"Female",55,97.4,"DFO - 4B"
